source_csv,session_id,environment,scenario,session,device,row_count,positive_count,positive_ratio,agc_missing_count,agc_missing_ratio,label_status,label_source
playground/dy_L_15/2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）/HUAWEI/gnss_log_2025_07_30_08_32_44.csv,playground/dy_L_15/2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）/HUAWEI_Mate40,playground,dy_L_15,2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）,HUAWEI_Mate40,10339,1446,0.139859,0,0.000000,reviewed,scenario_fallback
playground/dy_L_15/2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）/watch1/log_mimir_20250730083307.csv,playground/dy_L_15/2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）/Google_Pixel_Watch1,playground,dy_L_15,2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）,Google_Pixel_Watch1,2860,530,0.185315,2860,1.000000,reviewed,scenario_fallback
playground/dy_L_15/2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）/watch2/log_mimir_20250730083312.csv,playground/dy_L_15/2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）/Google_Pixel_Watch2,playground,dy_L_15,2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）,Google_Pixel_Watch2,8128,1399,0.172121,0,0.000000,reviewed,scenario_fallback
playground/dy_L_15/2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）/Xiaomi_23078RKD5C/gnss_log_2025_07_30_08_32_51.csv,playground/dy_L_15/2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）/RedMi_K60,playground,dy_L_15,2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）,RedMi_K60,14638,2232,0.152480,0,0.000000,reviewed,scenario_fallback
playground/dy_L_15/2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）/Xiaomi_MI_8/gnss_log_2025_07_30_08_32_41.csv,playground/dy_L_15/2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）/XiaoMi_MI8,playground,dy_L_15,2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）,XiaoMi_MI8,4631,503,0.108616,0,0.000000,reviewed,scenario_fallback
playground/dy_L_15/2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）/谷歌pix6/gnss_log_2025_07_30_08_33_00.csv,playground/dy_L_15/2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）/Google_Pixel6,playground,dy_L_15,2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）,Google_Pixel6,6647,872,0.131187,0,0.000000,reviewed,scenario_fallback
playground/st_L1/2025.07.30.08.40_2025.07.30.09.12/Google_pix6/gnss_log_2025_07_30_08_40_28.csv,playground/st_L1/2025.07.30.08.40_2025.07.30.09.12/Google_Pixel6,playground,st_L1,2025.07.30.08.40_2025.07.30.09.12,Google_Pixel6,52610,16599,0.315510,0,0.000000,reviewed,scenario_fallback
playground/st_L1/2025.07.30.08.40_2025.07.30.09.12/Google_pix6/gnss_log_2025_07_30_09_08_19.csv,playground/st_L1/2025.07.30.08.40_2025.07.30.09.12/Google_Pixel6,playground,st_L1,2025.07.30.08.40_2025.07.30.09.12,Google_Pixel6,7391,0,0.000000,0,0.000000,reviewed,scenario_fallback
playground/st_L1/2025.07.30.08.40_2025.07.30.09.12/HUAWEI/gnss_log_2025_07_30_08_40_19.csv,playground/st_L1/2025.07.30.08.40_2025.07.30.09.12/HUAWEI_Mate40,playground,st_L1,2025.07.30.08.40_2025.07.30.09.12,HUAWEI_Mate40,96747,28792,0.297601,0,0.000000,reviewed,scenario_fallback
playground/st_L1/2025.07.30.08.40_2025.07.30.09.12/watch1/log_mimir_20250730084029.csv,playground/st_L1/2025.07.30.08.40_2025.07.30.09.12/Google_Pixel_Watch1,playground,st_L1,2025.07.30.08.40_2025.07.30.09.12,Google_Pixel_Watch1,49633,22752,0.458405,49633,1.000000,reviewed,scenario_fallback
playground/st_L1/2025.07.30.08.40_2025.07.30.09.12/watch2/log_mimir_20250730084030.csv,playground/st_L1/2025.07.30.08.40_2025.07.30.09.12/Google_Pixel_Watch2,playground,st_L1,2025.07.30.08.40_2025.07.30.09.12,Google_Pixel_Watch2,94969,33789,0.355790,0,0.000000,reviewed,scenario_fallback
playground/st_L1/2025.07.30.08.40_2025.07.30.09.12/Xiaomi_23078RKD5C/gnss_log_2025_07_30_08_40_19.csv,playground/st_L1/2025.07.30.08.40_2025.07.30.09.12/RedMi_K60,playground,st_L1,2025.07.30.08.40_2025.07.30.09.12,RedMi_K60,152181,35671,0.234399,0,0.000000,reviewed,scenario_fallback
playground/st_L1/2025.07.30.08.40_2025.07.30.09.12/Xiaomi_MI_8/gnss_log_2025_07_30_08_40_17.csv,playground/st_L1/2025.07.30.08.40_2025.07.30.09.12/XiaoMi_MI8,playground,st_L1,2025.07.30.08.40_2025.07.30.09.12,XiaoMi_MI8,49984,15391,0.307919,0,0.000000,reviewed,scenario_fallback
playground/st_L5/2025.07.30.09.41_2025.07.30.09.45/Google_pix6/gnss_log_2025_07_30_09_41_11.csv,playground/st_L5/2025.07.30.09.41_2025.07.30.09.45/Google_Pixel6,playground,st_L5,2025.07.30.09.41_2025.07.30.09.45,Google_Pixel6,8080,0,0.000000,0,0.000000,reviewed,scenario_fallback
playground/st_L5/2025.07.30.09.41_2025.07.30.09.45/HUAWEI/gnss_log_2025_07_30_09_41_01.csv,playground/st_L5/2025.07.30.09.41_2025.07.30.09.45/HUAWEI_Mate40,playground,st_L5,2025.07.30.09.41_2025.07.30.09.45,HUAWEI_Mate40,12209,0,0.000000,0,0.000000,reviewed,scenario_fallback
playground/st_L5/2025.07.30.09.41_2025.07.30.09.45/watch1/log_mimir_20250730094120.csv,playground/st_L5/2025.07.30.09.41_2025.07.30.09.45/Google_Pixel_Watch1,playground,st_L5,2025.07.30.09.41_2025.07.30.09.45,Google_Pixel_Watch1,3592,0,0.000000,3592,1.000000,reviewed,scenario_fallback
playground/st_L5/2025.07.30.09.41_2025.07.30.09.45/watch2/log_mimir_20250730094127.csv,playground/st_L5/2025.07.30.09.41_2025.07.30.09.45/Google_Pixel_Watch2,playground,st_L5,2025.07.30.09.41_2025.07.30.09.45,Google_Pixel_Watch2,9543,0,0.000000,0,0.000000,reviewed,scenario_fallback
playground/st_L5/2025.07.30.09.41_2025.07.30.09.45/Xiaomi_23078RKD5C/gnss_log_2025_07_30_09_41_05.csv,playground/st_L5/2025.07.30.09.41_2025.07.30.09.45/RedMi_K60,playground,st_L5,2025.07.30.09.41_2025.07.30.09.45,RedMi_K60,17895,0,0.000000,0,0.000000,reviewed,scenario_fallback
playground/st_L5/2025.07.30.09.41_2025.07.30.09.45/Xiaomi_MI_8/gnss_log_2025_07_30_09_40_59.csv,playground/st_L5/2025.07.30.09.41_2025.07.30.09.45/XiaoMi_MI8,playground,st_L5,2025.07.30.09.41_2025.07.30.09.45,XiaoMi_MI8,5310,0,0.000000,0,0.000000,reviewed,scenario_fallback
playground/st_L5/2025.07.30.09.48_2025.07.30.10.14/Google_pix6/gnss_log_2025_07_30_09_48_29.csv,playground/st_L5/2025.07.30.09.48_2025.07.30.10.14/Google_Pixel6,playground,st_L5,2025.07.30.09.48_2025.07.30.10.14,Google_Pixel6,40254,2288,0.056839,0,0.000000,reviewed,scenario_fallback
playground/st_L5/2025.07.30.09.48_2025.07.30.10.14/HUAWEI/gnss_log_2025_07_30_09_48_22.csv,playground/st_L5/2025.07.30.09.48_2025.07.30.10.14/HUAWEI_Mate40,playground,st_L5,2025.07.30.09.48_2025.07.30.10.14,HUAWEI_Mate40,78952,12780,0.161871,0,0.000000,reviewed,scenario_fallback
playground/st_L5/2025.07.30.09.48_2025.07.30.10.14/watch1/log_mimir_20250730094843.csv,playground/st_L5/2025.07.30.09.48_2025.07.30.10.14/Google_Pixel_Watch1,playground,st_L5,2025.07.30.09.48_2025.07.30.10.14,Google_Pixel_Watch1,19897,0,0.000000,19897,1.000000,reviewed,scenario_fallback
playground/st_L5/2025.07.30.09.48_2025.07.30.10.14/watch2/log_mimir_20250730094847.csv,playground/st_L5/2025.07.30.09.48_2025.07.30.10.14/Google_Pixel_Watch2,playground,st_L5,2025.07.30.09.48_2025.07.30.10.14,Google_Pixel_Watch2,57417,0,0.000000,0,0.000000,reviewed,scenario_fallback
playground/st_L5/2025.07.30.09.48_2025.07.30.10.14/Xiaomi_23078RKD5C/gnss_log_2025_07_30_09_48_26.csv,playground/st_L5/2025.07.30.09.48_2025.07.30.10.14/RedMi_K60,playground,st_L5,2025.07.30.09.48_2025.07.30.10.14,RedMi_K60,98902,22709,0.229611,0,0.000000,reviewed,scenario_fallback
playground/st_L5/2025.07.30.09.48_2025.07.30.10.14/Xiaomi_MI_8/gnss_log_2025_07_30_09_48_22.csv,playground/st_L5/2025.07.30.09.48_2025.07.30.10.14/XiaoMi_MI8,playground,st_L5,2025.07.30.09.48_2025.07.30.10.14,XiaoMi_MI8,20683,301,0.014553,0,0.000000,reviewed,scenario_fallback
playground/st_L_15/2025.07.30.07.30_2025.07.30.08.01/Google_pix6/gnss_log_2025_07_30_07_43_43.csv,playground/st_L_15/2025.07.30.07.30_2025.07.30.08.01/Google_Pixel6,playground,st_L_15,2025.07.30.07.30_2025.07.30.08.01,Google_Pixel6,42979,17747,0.412923,0,0.000000,reviewed,scenario_fallback
playground/st_L_15/2025.07.30.07.30_2025.07.30.08.01/HUAWEI/gnss_log_2025_07_30_07_29_58.csv,playground/st_L_15/2025.07.30.07.30_2025.07.30.08.01/HUAWEI_Mate40,playground,st_L_15,2025.07.30.07.30_2025.07.30.08.01,HUAWEI_Mate40,101217,34870,0.344507,0,0.000000,reviewed,scenario_fallback
playground/st_L_15/2025.07.30.07.30_2025.07.30.08.01/watch1/log_mimir_20250730073009.csv,playground/st_L_15/2025.07.30.07.30_2025.07.30.08.01/Google_Pixel_Watch1,playground,st_L_15,2025.07.30.07.30_2025.07.30.08.01,Google_Pixel_Watch1,54498,23513,0.431447,54498,1.000000,reviewed,scenario_fallback
playground/st_L_15/2025.07.30.07.30_2025.07.30.08.01/watch2/log_mimir_20250730073010.csv,playground/st_L_15/2025.07.30.07.30_2025.07.30.08.01/Google_Pixel_Watch2,playground,st_L_15,2025.07.30.07.30_2025.07.30.08.01,Google_Pixel_Watch2,103725,36497,0.351863,0,0.000000,reviewed,scenario_fallback
playground/st_L_15/2025.07.30.07.30_2025.07.30.08.01/Xiaomi_23078RKD5C/gnss_log_2025_07_30_07_29_59.csv,playground/st_L_15/2025.07.30.07.30_2025.07.30.08.01/RedMi_K60,playground,st_L_15,2025.07.30.07.30_2025.07.30.08.01,RedMi_K60,148013,54847,0.370555,0,0.000000,reviewed,scenario_fallback
playground/st_L_15/2025.07.30.07.30_2025.07.30.08.01/Xiaomi_MI_8/gnss_log_2025_07_30_07_29_56.csv,playground/st_L_15/2025.07.30.07.30_2025.07.30.08.01/XiaoMi_MI8,playground,st_L_15,2025.07.30.07.30_2025.07.30.08.01,XiaoMi_MI8,49566,18094,0.365049,0,0.000000,reviewed,scenario_fallback
